2016-01-01,0.0000E+00
2016-01-02,0.0000E+00
2016-01-03,0.0000E+00
2016-01-04,0.0000E+00
2016-01-05,0.0000E+00
2016-01-06,0.0000E+00
2016-01-07,0.0000E+00
2016-01-08,0.1449E+02
2016-01-09,0.4378E+01
2016-01-10,0.1920E+00
2016-01-11,0.1619E+00
2016-01-12,0.0000E+00
2016-01-13,0.0000E+00
2016-01-14,0.0000E+00
2016-01-15,0.1475E+02
2016-01-16,0.1013E+01
2016-01-17,0.7747E-01
2016-01-18,0.0000E+00
2016-01-19,0.0000E+00
2016-01-20,0.0000E+00
2016-01-21,0.0000E+00
2016-01-22,0.0000E+00
2016-01-23,0.0000E+00
2016-01-24,0.0000E+00
2016-01-25,0.3486E+00
2016-01-26,0.0000E+00
2016-01-27,0.0000E+00
2016-01-28,0.0000E+00
2016-01-29,0.0000E+00
2016-01-30,0.0000E+00
2016-01-31,0.4368E+00
2016-02-01,0.0000E+00
2016-02-02,0.1142E+02
2016-02-03,0.9034E+00
2016-02-04,0.5957E-01
2016-02-05,0.0000E+00
2016-02-06,0.0000E+00
2016-02-07,0.0000E+00
2016-02-08,0.0000E+00
2016-02-09,0.0000E+00
2016-02-10,0.0000E+00
2016-02-11,0.0000E+00
2016-02-12,0.0000E+00
2016-02-13,0.0000E+00
2016-02-14,0.0000E+00
2016-02-15,0.0000E+00
2016-02-16,0.0000E+00
2016-02-17,0.0000E+00
2016-02-18,0.0000E+00
2016-02-19,0.3042E+00
2016-02-20,0.0000E+00
2016-02-21,0.0000E+00
2016-02-22,0.0000E+00
2016-02-23,0.3637E+01
2016-02-24,0.1457E+01
2016-02-25,0.6852E-02
2016-02-26,0.0000E+00
2016-02-27,0.4560E+02
2016-02-28,0.4951E+01
2016-02-29,0.6779E+00
2016-03-01,0.9195E+00
2016-03-02,0.2830E-01
2016-03-03,0.3506E+00
2016-03-04,0.4804E-01
2016-03-05,0.0000E+00
2016-03-06,0.3226E+02
2016-03-07,0.2708E+01
2016-03-08,0.2998E+00
2016-03-09,0.5580E-01
2016-03-10,0.1369E+00
2016-03-11,0.0000E+00
2016-03-12,0.4763E+00
2016-03-13,0.1786E+01
2016-03-14,0.0000E+00
2016-03-15,0.0000E+00
2016-03-16,0.0000E+00
2016-03-17,0.0000E+00
2016-03-18,0.0000E+00
2016-03-19,0.0000E+00
2016-03-20,0.0000E+00
2016-03-21,0.0000E+00
2016-03-22,0.0000E+00
2016-03-23,0.0000E+00
2016-03-24,0.6606E+01
2016-03-25,0.0000E+00
2016-03-26,0.0000E+00
2016-03-27,0.3089E+01
2016-03-28,0.0000E+00
2016-03-29,0.0000E+00
2016-03-30,0.2910E+01
2016-03-31,0.1514E+01
2016-04-01,0.0000E+00
2016-04-02,0.1007E+00
2016-04-03,0.0000E+00
2016-04-04,0.0000E+00
2016-04-05,0.0000E+00
2016-04-06,0.1521E+01
2016-04-07,0.0000E+00
2016-04-08,0.1459E+01
2016-04-09,0.0000E+00
2016-04-10,0.1915E+01
2016-04-11,0.0000E+00
2016-04-12,0.0000E+00
2016-04-13,0.0000E+00
2016-04-14,0.0000E+00
2016-04-15,0.0000E+00
2016-04-16,0.0000E+00
2016-04-17,0.0000E+00
2016-04-18,0.0000E+00
2016-04-19,0.0000E+00
2016-04-20,0.0000E+00
2016-04-21,0.8564E+00
2016-04-22,0.0000E+00
2016-04-23,0.0000E+00
2016-04-24,0.0000E+00
2016-04-25,0.3803E+01
2016-04-26,0.0000E+00
2016-04-27,0.3327E+00
2016-04-28,0.5724E-02
2016-04-29,0.0000E+00
2016-04-30,0.4336E+01
2016-05-01,0.2474E+01
2016-05-02,0.1512E+00
2016-05-03,0.0000E+00
2016-05-04,0.3151E+00
2016-05-05,0.0000E+00
2016-05-06,0.0000E+00
2016-05-07,0.0000E+00
2016-05-08,0.0000E+00
2016-05-09,0.1308E+00
2016-05-10,0.6053E+00
2016-05-11,0.0000E+00
2016-05-12,0.4835E+01
2016-05-13,0.1749E+01
2016-05-14,0.2693E+00
2016-05-15,0.7150E-01
2016-05-16,0.0000E+00
2016-05-17,0.5732E-01
2016-05-18,0.0000E+00
2016-05-19,0.0000E+00
2016-05-20,0.0000E+00
2016-05-21,0.0000E+00
2016-05-22,0.0000E+00
2016-05-23,0.0000E+00
2016-05-24,0.0000E+00
2016-05-25,0.0000E+00
2016-05-26,0.0000E+00
