2016-01-01,0.0000E+00
2016-01-02,0.0000E+00
2016-01-03,0.0000E+00
2016-01-04,0.0000E+00
2016-01-05,0.0000E+00
2016-01-06,0.0000E+00
2016-01-07,0.0000E+00
2016-01-08,0.2158E+02
2016-01-09,0.5162E+01
2016-01-10,0.2999E+00
2016-01-11,0.1818E+00
2016-01-12,0.0000E+00
2016-01-13,0.0000E+00
2016-01-14,0.0000E+00
2016-01-15,0.2238E+02
2016-01-16,0.1894E+01
2016-01-17,0.2371E+00
2016-01-18,0.5285E-02
2016-01-19,0.0000E+00
2016-01-20,0.2773E-02
2016-01-21,0.0000E+00
2016-01-22,0.0000E+00
2016-01-23,0.0000E+00
2016-01-24,0.0000E+00
2016-01-25,0.6120E+00
2016-01-26,0.0000E+00
2016-01-27,0.0000E+00
2016-01-28,0.0000E+00
2016-01-29,0.0000E+00
2016-01-30,0.0000E+00
2016-01-31,0.5413E+00
2016-02-01,0.0000E+00
2016-02-02,0.1885E+02
2016-02-03,0.1733E+01
2016-02-04,0.1861E+00
2016-02-05,0.0000E+00
2016-02-06,0.0000E+00
2016-02-07,0.0000E+00
2016-02-08,0.0000E+00
2016-02-09,0.0000E+00
2016-02-10,0.0000E+00
2016-02-11,0.0000E+00
2016-02-12,0.0000E+00
2016-02-13,0.0000E+00
2016-02-14,0.0000E+00
2016-02-15,0.0000E+00
2016-02-16,0.0000E+00
2016-02-17,0.0000E+00
2016-02-18,0.0000E+00
2016-02-19,0.5944E+00
2016-02-20,0.0000E+00
2016-02-21,0.0000E+00
2016-02-22,0.0000E+00
2016-02-23,0.6650E+01
2016-02-24,0.1783E+01
2016-02-25,0.4777E-01
2016-02-26,0.0000E+00
2016-02-27,0.5821E+02
2016-02-28,0.6747E+01
2016-02-29,0.1086E+01
2016-03-01,0.1094E+01
2016-03-02,0.1247E+00
2016-03-03,0.4210E+00
2016-03-04,0.9453E-01
2016-03-05,0.1223E-01
2016-03-06,0.4428E+02
2016-03-07,0.4176E+01
2016-03-08,0.6277E+00
2016-03-09,0.1881E+00
2016-03-10,0.2171E+00
2016-03-11,0.0000E+00
2016-03-12,0.5174E+00
2016-03-13,0.1915E+01
2016-03-14,0.0000E+00
2016-03-15,0.0000E+00
2016-03-16,0.0000E+00
2016-03-17,0.0000E+00
2016-03-18,0.0000E+00
2016-03-19,0.0000E+00
2016-03-20,0.0000E+00
2016-03-21,0.0000E+00
2016-03-22,0.0000E+00
2016-03-23,0.0000E+00
2016-03-24,0.7235E+01
2016-03-25,0.0000E+00
2016-03-26,0.0000E+00
2016-03-27,0.3373E+01
2016-03-28,0.0000E+00
2016-03-29,0.0000E+00
2016-03-30,0.3167E+01
2016-03-31,0.1588E+01
2016-04-01,0.0000E+00
2016-04-02,0.8446E-01
2016-04-03,0.0000E+00
2016-04-04,0.0000E+00
2016-04-05,0.0000E+00
2016-04-06,0.1529E+01
2016-04-07,0.0000E+00
2016-04-08,0.1467E+01
2016-04-09,0.0000E+00
2016-04-10,0.2044E+01
2016-04-11,0.0000E+00
2016-04-12,0.0000E+00
2016-04-13,0.0000E+00
2016-04-14,0.0000E+00
2016-04-15,0.0000E+00
2016-04-16,0.0000E+00
2016-04-17,0.0000E+00
2016-04-18,0.0000E+00
2016-04-19,0.0000E+00
2016-04-20,0.0000E+00
2016-04-21,0.8574E+00
2016-04-22,0.0000E+00
2016-04-23,0.0000E+00
2016-04-24,0.0000E+00
2016-04-25,0.4165E+01
2016-04-26,0.0000E+00
2016-04-27,0.3326E+00
2016-04-28,0.5528E-02
2016-04-29,0.0000E+00
2016-04-30,0.4727E+01
2016-05-01,0.2617E+01
2016-05-02,0.1467E+00
2016-05-03,0.0000E+00
2016-05-04,0.3116E+00
2016-05-05,0.0000E+00
2016-05-06,0.0000E+00
2016-05-07,0.0000E+00
2016-05-08,0.0000E+00
2016-05-09,0.1309E+00
2016-05-10,0.6063E+00
2016-05-11,0.0000E+00
2016-05-12,0.5278E+01
2016-05-13,0.1800E+01
2016-05-14,0.2846E+00
2016-05-15,0.8212E-01
2016-05-16,0.0000E+00
2016-05-17,0.6417E-01
2016-05-18,0.0000E+00
2016-05-19,0.0000E+00
2016-05-20,0.0000E+00
2016-05-21,0.0000E+00
2016-05-22,0.0000E+00
2016-05-23,0.0000E+00
2016-05-24,0.0000E+00
2016-05-25,0.0000E+00
2016-05-26,0.0000E+00
